src,dst,src_type,dst_type,src_scope,dst_scope
meta.impressions,web.bounce.rate,mediator,mediator,meta,web
meta.impressions,web.cart_abandonment,mediator,mediator,meta,web
meta.impressions,web.conversion.rate,mediator,outcome,meta,web
meta.impressions,web.engagement.rate,mediator,mediator,meta,web
meta.impressions,web.orders,mediator,outcome,meta,web
meta.impressions,web.revenue,mediator,outcome,meta,web
meta.impressions,web.sessions,mediator,mediator,meta,web
meta.impressions,web.users,mediator,mediator,meta,web
meta.monthly_trend,blended.active_campaigns,mediator,mediator,meta,blended
meta.monthly_trend,blended.aov,mediator,outcome,meta,blended
meta.monthly_trend,blended.checkout,mediator,mediator,meta,blended
meta.monthly_trend,blended.conversion.rate,mediator,outcome,meta,blended
meta.monthly_trend,blended.conversion_value,mediator,outcome,meta,blended
meta.monthly_trend,blended.conversions,mediator,outcome,meta,blended
meta.monthly_trend,blended.mer,mediator,outcome,meta,blended
meta.monthly_trend,blended.orders,mediator,outcome,meta,blended
meta.monthly_trend,blended.revenue,mediator,outcome,meta,blended
meta.monthly_trend,ecom.aov,mediator,outcome,meta,ecom
meta.monthly_trend,ecom.customers,mediator,outcome,meta,ecom
meta.monthly_trend,ecom.days_between_orders.avg,mediator,outcome,meta,ecom
meta.monthly_trend,ecom.new_customer_orders,mediator,outcome,meta,ecom
meta.monthly_trend,ecom.orders,mediator,outcome,meta,ecom
meta.monthly_trend,ecom.orders_per_customer.avg,mediator,outcome,meta,ecom
meta.monthly_trend,ecom.returning_customer_orders,mediator,outcome,meta,ecom
meta.monthly_trend,ecom.revenue,mediator,outcome,meta,ecom
meta.monthly_trend,google.ad_position,mediator,mediator,meta,google
meta.monthly_trend,google.clicks,mediator,mediator,meta,google
meta.monthly_trend,google.conversions,mediator,outcome,meta,google
meta.monthly_trend,google.cpa,mediator,outcome,meta,google
meta.monthly_trend,google.daily_trend,mediator,mediator,meta,google
meta.monthly_trend,google.hourly_performance,mediator,mediator,meta,google
meta.monthly_trend,google.impressions,mediator,mediator,meta,google
meta.monthly_trend,google.network_performance,mediator,mediator,meta,google
meta.monthly_trend,google.performance,mediator,mediator,meta,google
meta.monthly_trend,google.revenue,mediator,outcome,meta,google
meta.monthly_trend,google.roas,mediator,outcome,meta,google
meta.monthly_trend,google.search,mediator,mediator,meta,google
meta.monthly_trend,google.search_intent,mediator,mediator,meta,google
meta.monthly_trend,google.search_terms,mediator,mediator,meta,google
meta.monthly_trend,google.shopping_performance,mediator,mediator,meta,google
meta.monthly_trend,klaviyo.daily_trend,mediator,mediator,meta,klaviyo
meta.monthly_trend,klaviyo.engagement_rates,mediator,mediator,meta,klaviyo
meta.monthly_trend,klaviyo.list_growth,mediator,mediator,meta,klaviyo
meta.monthly_trend,klaviyo.performance,mediator,mediator,meta,klaviyo
meta.monthly_trend,klaviyo.sms,mediator,mediator,meta,klaviyo
meta.monthly_trend,klaviyo.weekly_trend,mediator,mediator,meta,klaviyo
meta.monthly_trend,meta.clicks,mediator,mediator,meta,meta
meta.monthly_trend,meta.impressions,mediator,mediator,meta,meta
meta.monthly_trend,store.conversion,mediator,outcome,meta,store
meta.monthly_trend,store.price.avg,mediator,outcome,meta,store
meta.monthly_trend,store.revenue,mediator,outcome,meta,store
meta.monthly_trend,web.bounce.rate,mediator,mediator,meta,web
meta.monthly_trend,web.cart_abandonment,mediator,mediator,meta,web
meta.monthly_trend,web.conversion.rate,mediator,outcome,meta,web
meta.monthly_trend,web.engagement.rate,mediator,mediator,meta,web
meta.monthly_trend,web.orders,mediator,outcome,meta,web
meta.monthly_trend,web.revenue,mediator,outcome,meta,web
meta.monthly_trend,web.sessions,mediator,mediator,meta,web
meta.monthly_trend,web.users,mediator,mediator,meta,web
meta.reach,blended.active_campaigns,controllable,mediator,meta,blended
meta.reach,blended.aov,controllable,outcome,meta,blended
meta.reach,blended.checkout,controllable,mediator,meta,blended
meta.reach,blended.conversion.rate,controllable,outcome,meta,blended
meta.reach,blended.conversion_value,controllable,outcome,meta,blended
meta.reach,blended.conversions,controllable,outcome,meta,blended
meta.reach,blended.mer,controllable,outcome,meta,blended
meta.reach,blended.orders,controllable,outcome,meta,blended
meta.reach,blended.revenue,controllable,outcome,meta,blended
meta.reach,ecom.aov,controllable,outcome,meta,ecom
meta.reach,ecom.customers,controllable,outcome,meta,ecom
meta.reach,ecom.days_between_orders.avg,controllable,outcome,meta,ecom
meta.reach,ecom.new_customer_orders,controllable,outcome,meta,ecom
meta.reach,ecom.orders,controllable,outcome,meta,ecom
meta.reach,ecom.orders_per_customer.avg,controllable,outcome,meta,ecom
meta.reach,ecom.returning_customer_orders,controllable,outcome,meta,ecom
meta.reach,ecom.revenue,controllable,outcome,meta,ecom
meta.reach,google.ad_position,controllable,mediator,meta,google
meta.reach,google.clicks,controllable,mediator,meta,google
meta.reach,google.conversions,controllable,outcome,meta,google
meta.reach,google.cpa,controllable,outcome,meta,google
meta.reach,google.daily_trend,controllable,mediator,meta,google
meta.reach,google.hourly_performance,controllable,mediator,meta,google
meta.reach,google.impressions,controllable,mediator,meta,google
meta.reach,google.network_performance,controllable,mediator,meta,google
meta.reach,google.performance,controllable,mediator,meta,google
meta.reach,google.revenue,controllable,outcome,meta,google
meta.reach,google.roas,controllable,outcome,meta,google
meta.reach,google.search,controllable,mediator,meta,google
meta.reach,google.search_intent,controllable,mediator,meta,google
meta.reach,google.search_terms,controllable,mediator,meta,google
meta.reach,google.shopping_performance,controllable,mediator,meta,google
meta.reach,klaviyo.daily_trend,controllable,mediator,meta,klaviyo
meta.reach,klaviyo.engagement_rates,controllable,mediator,meta,klaviyo
meta.reach,klaviyo.list_growth,controllable,mediator,meta,klaviyo
meta.reach,klaviyo.performance,controllable,mediator,meta,klaviyo
meta.reach,klaviyo.sms,controllable,mediator,meta,klaviyo
meta.reach,klaviyo.weekly_trend,controllable,mediator,meta,klaviyo
meta.reach,meta.clicks,controllable,mediator,meta,meta
meta.reach,meta.impressions,controllable,mediator,meta,meta
meta.reach,meta.monthly_trend,controllable,mediator,meta,meta
meta.reach,store.conversion,controllable,outcome,meta,store
meta.reach,store.price.avg,controllable,outcome,meta,store
meta.reach,store.revenue,controllable,outcome,meta,store
meta.reach,web.bounce.rate,controllable,mediator,meta,web
meta.reach,web.cart_abandonment,controllable,mediator,meta,web
meta.reach,web.conversion.rate,controllable,outcome,meta,web
meta.reach,web.engagement.rate,controllable,mediator,meta,web
meta.reach,web.orders,controllable,outcome,meta,web
meta.reach,web.revenue,controllable,outcome,meta,web
meta.reach,web.sessions,controllable,mediator,meta,web
meta.reach,web.users,controllable,mediator,meta,web
meta.roas,blended.active_campaigns,controllable,mediator,meta,blended
meta.roas,blended.aov,controllable,outcome,meta,blended
meta.roas,blended.checkout,controllable,mediator,meta,blended
meta.roas,blended.conversion.rate,controllable,outcome,meta,blended
meta.roas,blended.conversion_value,controllable,outcome,meta,blended
meta.roas,blended.conversions,controllable,outcome,meta,blended
meta.roas,blended.mer,controllable,outcome,meta,blended
meta.roas,blended.orders,controllable,outcome,meta,blended
meta.roas,blended.revenue,controllable,outcome,meta,blended
meta.roas,ecom.aov,controllable,outcome,meta,ecom
meta.roas,ecom.customers,controllable,outcome,meta,ecom
meta.roas,ecom.days_between_orders.avg,controllable,outcome,meta,ecom
meta.roas,ecom.new_customer_orders,controllable,outcome,meta,ecom
meta.roas,ecom.orders,controllable,outcome,meta,ecom
meta.roas,ecom.orders_per_customer.avg,controllable,outcome,meta,ecom
meta.roas,ecom.returning_customer_orders,controllable,outcome,meta,ecom
meta.roas,ecom.revenue,controllable,outcome,meta,ecom
meta.roas,google.ad_position,controllable,mediator,meta,google
meta.roas,google.clicks,controllable,mediator,meta,google
meta.roas,google.conversions,controllable,outcome,meta,google
meta.roas,google.cpa,controllable,outcome,meta,google
meta.roas,google.daily_trend,controllable,mediator,meta,google
meta.roas,google.hourly_performance,controllable,mediator,meta,google
meta.roas,google.impressions,controllable,mediator,meta,google
meta.roas,google.network_performance,controllable,mediator,meta,google
meta.roas,google.performance,controllable,mediator,meta,google
meta.roas,google.revenue,controllable,outcome,meta,google
meta.roas,google.roas,controllable,outcome,meta,google
meta.roas,google.search,controllable,mediator,meta,google
meta.roas,google.search_intent,controllable,mediator,meta,google
meta.roas,google.search_terms,controllable,mediator,meta,google
meta.roas,google.shopping_performance,controllable,mediator,meta,google
meta.roas,klaviyo.daily_trend,controllable,mediator,meta,klaviyo
meta.roas,klaviyo.engagement_rates,controllable,mediator,meta,klaviyo
meta.roas,klaviyo.list_growth,controllable,mediator,meta,klaviyo
meta.roas,klaviyo.performance,controllable,mediator,meta,klaviyo
meta.roas,klaviyo.sms,controllable,mediator,meta,klaviyo
meta.roas,klaviyo.weekly_trend,controllable,mediator,meta,klaviyo
meta.roas,meta.clicks,controllable,mediator,meta,meta
meta.roas,meta.impressions,controllable,mediator,meta,meta
meta.roas,meta.monthly_trend,controllable,mediator,meta,meta
meta.roas,store.conversion,controllable,outcome,meta,store
meta.roas,store.price.avg,controllable,outcome,meta,store
meta.roas,store.revenue,controllable,outcome,meta,store
meta.roas,web.bounce.rate,controllable,mediator,meta,web
meta.roas,web.cart_abandonment,controllable,mediator,meta,web
meta.roas,web.conversion.rate,controllable,outcome,meta,web
meta.roas,web.engagement.rate,controllable,mediator,meta,web
meta.roas,web.orders,controllable,outcome,meta,web
meta.roas,web.revenue,controllable,outcome,meta,web
meta.roas,web.sessions,controllable,mediator,meta,web
meta.roas,web.users,controllable,mediator,meta,web
meta.spend,blended.active_campaigns,controllable,mediator,meta,blended
meta.spend,blended.aov,controllable,outcome,meta,blended
meta.spend,blended.checkout,controllable,mediator,meta,blended
meta.spend,blended.conversion.rate,controllable,outcome,meta,blended
meta.spend,blended.conversion_value,controllable,outcome,meta,blended
meta.spend,blended.conversions,controllable,outcome,meta,blended
meta.spend,blended.orders,controllable,outcome,meta,blended
meta.spend,blended.revenue,controllable,outcome,meta,blended
meta.spend,ecom.aov,controllable,outcome,meta,ecom
meta.spend,ecom.customers,controllable,outcome,meta,ecom
meta.spend,ecom.days_between_orders.avg,controllable,outcome,meta,ecom
meta.spend,ecom.new_customer_orders,controllable,outcome,meta,ecom
meta.spend,ecom.orders,controllable,outcome,meta,ecom
meta.spend,ecom.orders_per_customer.avg,controllable,outcome,meta,ecom
meta.spend,ecom.returning_customer_orders,controllable,outcome,meta,ecom
meta.spend,ecom.revenue,controllable,outcome,meta,ecom
meta.spend,google.ad_position,controllable,mediator,meta,google
meta.spend,google.clicks,controllable,mediator,meta,google
meta.spend,google.conversions,controllable,outcome,meta,google
meta.spend,google.daily_trend,controllable,mediator,meta,google
meta.spend,google.hourly_performance,controllable,mediator,meta,google
meta.spend,google.impressions,controllable,mediator,meta,google
meta.spend,google.network_performance,controllable,mediator,meta,google
meta.spend,google.performance,controllable,mediator,meta,google
meta.spend,google.revenue,controllable,outcome,meta,google
meta.spend,google.search,controllable,mediator,meta,google
meta.spend,google.search_intent,controllable,mediator,meta,google
meta.spend,google.search_terms,controllable,mediator,meta,google
meta.spend,google.shopping_performance,controllable,mediator,meta,google
meta.spend,klaviyo.daily_trend,controllable,mediator,meta,klaviyo
meta.spend,klaviyo.engagement_rates,controllable,mediator,meta,klaviyo
meta.spend,klaviyo.list_growth,controllable,mediator,meta,klaviyo
meta.spend,klaviyo.performance,controllable,mediator,meta,klaviyo
meta.spend,klaviyo.sms,controllable,mediator,meta,klaviyo
meta.spend,klaviyo.weekly_trend,controllable,mediator,meta,klaviyo
meta.spend,meta.clicks,controllable,mediator,meta,meta
meta.spend,meta.impressions,controllable,mediator,meta,meta
meta.spend,meta.monthly_trend,controllable,mediator,meta,meta
meta.spend,store.conversion,controllable,outcome,meta,store
meta.spend,store.price.avg,controllable,outcome,meta,store
meta.spend,store.revenue,controllable,outcome,meta,store
meta.spend,web.bounce.rate,controllable,mediator,meta,web
meta.spend,web.cart_abandonment,controllable,mediator,meta,web
meta.spend,web.conversion.rate,controllable,outcome,meta,web
meta.spend,web.engagement.rate,controllable,mediator,meta,web
meta.spend,web.orders,controllable,outcome,meta,web
meta.spend,web.revenue,controllable,outcome,meta,web
meta.spend,web.sessions,controllable,mediator,meta,web
meta.spend,web.users,controllable,mediator,meta,web
web.bounce.rate,blended.active_campaigns,mediator,mediator,web,blended
web.bounce.rate,blended.aov,mediator,outcome,web,blended
web.bounce.rate,blended.checkout,mediator,mediator,web,blended
web.bounce.rate,blended.conversion.rate,mediator,outcome,web,blended
web.bounce.rate,blended.conversion_value,mediator,outcome,web,blended
web.bounce.rate,blended.conversions,mediator,outcome,web,blended
web.bounce.rate,blended.mer,mediator,outcome,web,blended
web.bounce.rate,blended.orders,mediator,outcome,web,blended
web.bounce.rate,blended.revenue,mediator,outcome,web,blended
web.bounce.rate,ecom.aov,mediator,outcome,web,ecom
web.bounce.rate,ecom.customers,mediator,outcome,web,ecom
web.bounce.rate,ecom.days_between_orders.avg,mediator,outcome,web,ecom
web.bounce.rate,ecom.new_customer_orders,mediator,outcome,web,ecom
web.bounce.rate,ecom.orders,mediator,outcome,web,ecom
web.bounce.rate,ecom.orders_per_customer.avg,mediator,outcome,web,ecom
web.bounce.rate,ecom.returning_customer_orders,mediator,outcome,web,ecom
web.bounce.rate,ecom.revenue,mediator,outcome,web,ecom
web.bounce.rate,google.ad_position,mediator,mediator,web,google
web.bounce.rate,google.clicks,mediator,mediator,web,google
web.bounce.rate,google.conversions,mediator,outcome,web,google
web.bounce.rate,google.cpa,mediator,outcome,web,google
web.bounce.rate,google.daily_trend,mediator,mediator,web,google
web.bounce.rate,google.hourly_performance,mediator,mediator,web,google
web.bounce.rate,google.impressions,mediator,mediator,web,google
web.bounce.rate,google.network_performance,mediator,mediator,web,google
web.bounce.rate,google.performance,mediator,mediator,web,google
web.bounce.rate,google.revenue,mediator,outcome,web,google
web.bounce.rate,google.roas,mediator,outcome,web,google
web.bounce.rate,google.search,mediator,mediator,web,google
web.bounce.rate,google.search_intent,mediator,mediator,web,google
web.bounce.rate,google.search_terms,mediator,mediator,web,google
web.bounce.rate,google.shopping_performance,mediator,mediator,web,google
web.bounce.rate,klaviyo.daily_trend,mediator,mediator,web,klaviyo
web.bounce.rate,klaviyo.engagement_rates,mediator,mediator,web,klaviyo
web.bounce.rate,klaviyo.list_growth,mediator,mediator,web,klaviyo
web.bounce.rate,klaviyo.performance,mediator,mediator,web,klaviyo
web.bounce.rate,klaviyo.sms,mediator,mediator,web,klaviyo
web.bounce.rate,klaviyo.weekly_trend,mediator,mediator,web,klaviyo
web.bounce.rate,meta.clicks,mediator,mediator,web,meta
web.bounce.rate,meta.impressions,mediator,mediator,web,meta
web.bounce.rate,meta.monthly_trend,mediator,mediator,web,meta
web.bounce.rate,store.conversion,mediator,outcome,web,store
web.bounce.rate,store.price.avg,mediator,outcome,web,store
web.bounce.rate,store.revenue,mediator,outcome,web,store
web.bounce.rate,web.cart_abandonment,mediator,mediator,web,web
web.bounce.rate,web.conversion.rate,mediator,outcome,web,web
web.bounce.rate,web.engagement.rate,mediator,mediator,web,web
web.bounce.rate,web.orders,mediator,outcome,web,web
web.bounce.rate,web.revenue,mediator,outcome,web,web
web.bounce.rate,web.sessions,mediator,mediator,web,web
web.bounce.rate,web.users,mediator,mediator,web,web
web.cart_abandonment,blended.active_campaigns,mediator,mediator,web,blended
web.cart_abandonment,blended.aov,mediator,outcome,web,blended
web.cart_abandonment,blended.checkout,mediator,mediator,web,blended
web.cart_abandonment,blended.conversion.rate,mediator,outcome,web,blended
web.cart_abandonment,blended.conversion_value,mediator,outcome,web,blended
web.cart_abandonment,blended.conversions,mediator,outcome,web,blended
web.cart_abandonment,blended.mer,mediator,outcome,web,blended
web.cart_abandonment,blended.orders,mediator,outcome,web,blended
web.cart_abandonment,blended.revenue,mediator,outcome,web,blended
web.cart_abandonment,ecom.aov,mediator,outcome,web,ecom
web.cart_abandonment,ecom.customers,mediator,outcome,web,ecom
web.cart_abandonment,ecom.days_between_orders.avg,mediator,outcome,web,ecom
web.cart_abandonment,ecom.new_customer_orders,mediator,outcome,web,ecom
web.cart_abandonment,ecom.orders,mediator,outcome,web,ecom
web.cart_abandonment,ecom.orders_per_customer.avg,mediator,outcome,web,ecom
web.cart_abandonment,ecom.returning_customer_orders,mediator,outcome,web,ecom
web.cart_abandonment,ecom.revenue,mediator,outcome,web,ecom
web.cart_abandonment,google.ad_position,mediator,mediator,web,google
web.cart_abandonment,google.clicks,mediator,mediator,web,google
web.cart_abandonment,google.conversions,mediator,outcome,web,google
web.cart_abandonment,google.cpa,mediator,outcome,web,google
web.cart_abandonment,google.daily_trend,mediator,mediator,web,google
web.cart_abandonment,google.hourly_performance,mediator,mediator,web,google
web.cart_abandonment,google.impressions,mediator,mediator,web,google
web.cart_abandonment,google.network_performance,mediator,mediator,web,google
web.cart_abandonment,google.performance,mediator,mediator,web,google
web.cart_abandonment,google.revenue,mediator,outcome,web,google
web.cart_abandonment,google.roas,mediator,outcome,web,google
web.cart_abandonment,google.search,mediator,mediator,web,google
web.cart_abandonment,google.search_intent,mediator,mediator,web,google
web.cart_abandonment,google.search_terms,mediator,mediator,web,google
web.cart_abandonment,google.shopping_performance,mediator,mediator,web,google
web.cart_abandonment,klaviyo.daily_trend,mediator,mediator,web,klaviyo
web.cart_abandonment,klaviyo.engagement_rates,mediator,mediator,web,klaviyo
web.cart_abandonment,klaviyo.list_growth,mediator,mediator,web,klaviyo
web.cart_abandonment,klaviyo.performance,mediator,mediator,web,klaviyo
web.cart_abandonment,klaviyo.sms,mediator,mediator,web,klaviyo
web.cart_abandonment,klaviyo.weekly_trend,mediator,mediator,web,klaviyo
web.cart_abandonment,meta.clicks,mediator,mediator,web,meta
web.cart_abandonment,meta.impressions,mediator,mediator,web,meta
web.cart_abandonment,meta.monthly_trend,mediator,mediator,web,meta
web.cart_abandonment,store.conversion,mediator,outcome,web,store
web.cart_abandonment,store.price.avg,mediator,outcome,web,store
web.cart_abandonment,store.revenue,mediator,outcome,web,store
web.cart_abandonment,web.bounce.rate,mediator,mediator,web,web
web.cart_abandonment,web.conversion.rate,mediator,outcome,web,web
web.cart_abandonment,web.engagement.rate,mediator,mediator,web,web
web.cart_abandonment,web.orders,mediator,outcome,web,web
web.cart_abandonment,web.revenue,mediator,outcome,web,web
web.cart_abandonment,web.sessions,mediator,mediator,web,web
web.cart_abandonment,web.users,mediator,mediator,web,web
web.engagement.rate,blended.active_campaigns,mediator,mediator,web,blended
web.engagement.rate,blended.aov,mediator,outcome,web,blended
web.engagement.rate,blended.checkout,mediator,mediator,web,blended
web.engagement.rate,blended.conversion.rate,mediator,outcome,web,blended
web.engagement.rate,blended.conversion_value,mediator,outcome,web,blended
web.engagement.rate,blended.conversions,mediator,outcome,web,blended
web.engagement.rate,blended.mer,mediator,outcome,web,blended
web.engagement.rate,blended.orders,mediator,outcome,web,blended
web.engagement.rate,blended.revenue,mediator,outcome,web,blended
web.engagement.rate,ecom.aov,mediator,outcome,web,ecom
web.engagement.rate,ecom.customers,mediator,outcome,web,ecom
web.engagement.rate,ecom.days_between_orders.avg,mediator,outcome,web,ecom
web.engagement.rate,ecom.new_customer_orders,mediator,outcome,web,ecom
web.engagement.rate,ecom.orders,mediator,outcome,web,ecom
web.engagement.rate,ecom.orders_per_customer.avg,mediator,outcome,web,ecom
web.engagement.rate,ecom.returning_customer_orders,mediator,outcome,web,ecom
web.engagement.rate,ecom.revenue,mediator,outcome,web,ecom
web.engagement.rate,google.ad_position,mediator,mediator,web,google
web.engagement.rate,google.clicks,mediator,mediator,web,google
web.engagement.rate,google.conversions,mediator,outcome,web,google
web.engagement.rate,google.cpa,mediator,outcome,web,google
web.engagement.rate,google.daily_trend,mediator,mediator,web,google
web.engagement.rate,google.hourly_performance,mediator,mediator,web,google
web.engagement.rate,google.impressions,mediator,mediator,web,google
web.engagement.rate,google.network_performance,mediator,mediator,web,google
web.engagement.rate,google.performance,mediator,mediator,web,google
web.engagement.rate,google.revenue,mediator,outcome,web,google
web.engagement.rate,google.roas,mediator,outcome,web,google
web.engagement.rate,google.search,mediator,mediator,web,google
web.engagement.rate,google.search_intent,mediator,mediator,web,google
web.engagement.rate,google.search_terms,mediator,mediator,web,google
web.engagement.rate,google.shopping_performance,mediator,mediator,web,google
web.engagement.rate,klaviyo.daily_trend,mediator,mediator,web,klaviyo
web.engagement.rate,klaviyo.engagement_rates,mediator,mediator,web,klaviyo
web.engagement.rate,klaviyo.list_growth,mediator,mediator,web,klaviyo
web.engagement.rate,klaviyo.performance,mediator,mediator,web,klaviyo
web.engagement.rate,klaviyo.sms,mediator,mediator,web,klaviyo
web.engagement.rate,klaviyo.weekly_trend,mediator,mediator,web,klaviyo
web.engagement.rate,meta.clicks,mediator,mediator,web,meta
web.engagement.rate,meta.impressions,mediator,mediator,web,meta
web.engagement.rate,meta.monthly_trend,mediator,mediator,web,meta
web.engagement.rate,store.conversion,mediator,outcome,web,store
web.engagement.rate,store.price.avg,mediator,outcome,web,store
web.engagement.rate,store.revenue,mediator,outcome,web,store
web.engagement.rate,web.bounce.rate,mediator,mediator,web,web
web.engagement.rate,web.cart_abandonment,mediator,mediator,web,web
web.engagement.rate,web.conversion.rate,mediator,outcome,web,web
web.engagement.rate,web.orders,mediator,outcome,web,web
web.engagement.rate,web.revenue,mediator,outcome,web,web
web.engagement.rate,web.sessions,mediator,mediator,web,web
web.engagement.rate,web.users,mediator,mediator,web,web
web.sessions,blended.active_campaigns,mediator,mediator,web,blended
web.sessions,blended.aov,mediator,outcome,web,blended
web.sessions,blended.checkout,mediator,mediator,web,blended
web.sessions,blended.conversion_value,mediator,outcome,web,blended
web.sessions,blended.conversions,mediator,outcome,web,blended
web.sessions,blended.mer,mediator,outcome,web,blended
web.sessions,blended.orders,mediator,outcome,web,blended
web.sessions,blended.revenue,mediator,outcome,web,blended
web.sessions,ecom.aov,mediator,outcome,web,ecom
web.sessions,ecom.customers,mediator,outcome,web,ecom
web.sessions,ecom.days_between_orders.avg,mediator,outcome,web,ecom
web.sessions,ecom.new_customer_orders,mediator,outcome,web,ecom
web.sessions,ecom.orders,mediator,outcome,web,ecom
web.sessions,ecom.orders_per_customer.avg,mediator,outcome,web,ecom
web.sessions,ecom.returning_customer_orders,mediator,outcome,web,ecom
web.sessions,ecom.revenue,mediator,outcome,web,ecom
web.sessions,google.ad_position,mediator,mediator,web,google
web.sessions,google.clicks,mediator,mediator,web,google
web.sessions,google.conversions,mediator,outcome,web,google
web.sessions,google.cpa,mediator,outcome,web,google
web.sessions,google.daily_trend,mediator,mediator,web,google
web.sessions,google.hourly_performance,mediator,mediator,web,google
web.sessions,google.impressions,mediator,mediator,web,google
web.sessions,google.network_performance,mediator,mediator,web,google
web.sessions,google.performance,mediator,mediator,web,google
web.sessions,google.revenue,mediator,outcome,web,google
web.sessions,google.roas,mediator,outcome,web,google
web.sessions,google.search,mediator,mediator,web,google
web.sessions,google.search_intent,mediator,mediator,web,google
web.sessions,google.search_terms,mediator,mediator,web,google
web.sessions,google.shopping_performance,mediator,mediator,web,google
web.sessions,klaviyo.daily_trend,mediator,mediator,web,klaviyo
web.sessions,klaviyo.engagement_rates,mediator,mediator,web,klaviyo
web.sessions,klaviyo.list_growth,mediator,mediator,web,klaviyo
web.sessions,klaviyo.performance,mediator,mediator,web,klaviyo
web.sessions,klaviyo.sms,mediator,mediator,web,klaviyo
web.sessions,klaviyo.weekly_trend,mediator,mediator,web,klaviyo
web.sessions,meta.clicks,mediator,mediator,web,meta
web.sessions,meta.impressions,mediator,mediator,web,meta
web.sessions,meta.monthly_trend,mediator,mediator,web,meta
web.sessions,store.conversion,mediator,outcome,web,store
web.sessions,store.price.avg,mediator,outcome,web,store
web.sessions,store.revenue,mediator,outcome,web,store
web.sessions,web.bounce.rate,mediator,mediator,web,web
web.sessions,web.cart_abandonment,mediator,mediator,web,web
web.sessions,web.engagement.rate,mediator,mediator,web,web
web.sessions,web.orders,mediator,outcome,web,web
web.sessions,web.revenue,mediator,outcome,web,web
web.sessions,web.users,mediator,mediator,web,web
web.users,blended.active_campaigns,mediator,mediator,web,blended
web.users,blended.aov,mediator,outcome,web,blended
web.users,blended.checkout,mediator,mediator,web,blended
web.users,blended.conversion.rate,mediator,outcome,web,blended
web.users,blended.conversion_value,mediator,outcome,web,blended
web.users,blended.conversions,mediator,outcome,web,blended
web.users,blended.mer,mediator,outcome,web,blended
web.users,blended.orders,mediator,outcome,web,blended
web.users,blended.revenue,mediator,outcome,web,blended
web.users,ecom.aov,mediator,outcome,web,ecom
web.users,ecom.customers,mediator,outcome,web,ecom
web.users,ecom.days_between_orders.avg,mediator,outcome,web,ecom
web.users,ecom.new_customer_orders,mediator,outcome,web,ecom
web.users,ecom.orders,mediator,outcome,web,ecom
web.users,ecom.orders_per_customer.avg,mediator,outcome,web,ecom
web.users,ecom.returning_customer_orders,mediator,outcome,web,ecom
web.users,ecom.revenue,mediator,outcome,web,ecom
web.users,google.ad_position,mediator,mediator,web,google
web.users,google.clicks,mediator,mediator,web,google
web.users,google.conversions,mediator,outcome,web,google
web.users,google.cpa,mediator,outcome,web,google
web.users,google.daily_trend,mediator,mediator,web,google
web.users,google.hourly_performance,mediator,mediator,web,google
web.users,google.impressions,mediator,mediator,web,google
web.users,google.network_performance,mediator,mediator,web,google
web.users,google.performance,mediator,mediator,web,google
web.users,google.revenue,mediator,outcome,web,google
web.users,google.roas,mediator,outcome,web,google
web.users,google.search,mediator,mediator,web,google
web.users,google.search_intent,mediator,mediator,web,google
web.users,google.search_terms,mediator,mediator,web,google
web.users,google.shopping_performance,mediator,mediator,web,google
web.users,klaviyo.daily_trend,mediator,mediator,web,klaviyo
web.users,klaviyo.engagement_rates,mediator,mediator,web,klaviyo
web.users,klaviyo.list_growth,mediator,mediator,web,klaviyo
web.users,klaviyo.performance,mediator,mediator,web,klaviyo
web.users,klaviyo.sms,mediator,mediator,web,klaviyo
web.users,klaviyo.weekly_trend,mediator,mediator,web,klaviyo
web.users,meta.clicks,mediator,mediator,web,meta
web.users,meta.impressions,mediator,mediator,web,meta
web.users,meta.monthly_trend,mediator,mediator,web,meta
web.users,store.conversion,mediator,outcome,web,store
web.users,store.price.avg,mediator,outcome,web,store
web.users,store.revenue,mediator,outcome,web,store
web.users,web.bounce.rate,mediator,mediator,web,web
web.users,web.cart_abandonment,mediator,mediator,web,web
web.users,web.conversion.rate,mediator,outcome,web,web
web.users,web.engagement.rate,mediator,mediator,web,web
web.users,web.orders,mediator,outcome,web,web
web.users,web.revenue,mediator,outcome,web,web
web.users,web.sessions,mediator,mediator,web,web
